BirthPlace
"Buenos Aires, Argentina"
"Buenos Aires, Argentina"
"Buenos Aires, Argentina"
"Buenos Aires, Argentina"
"Beaufort, SC"
"Buncombe County, NC"
"Bureau, IL"
"Burkam, Austria"
"Burke County, NC"
"Bunnell, FL"
"Burnet County, TX"
"Bursa, Turkey"
"Burton, WA"
"Burton, WA"
"Bushey, England"
"Ashton, IL"
"Button Gwinnett, GA"
"Butzbach, Hesse"
"Butzbach, Hesse"
CA
"CA, PA"
"CA, PA"
"Cabarrus County, NC"
"Cacak, Serbia"
"Caddo Parish, LA"
"Caguas, PR"
"Caguas, PR"
"Caguas, Puerto Rico"
"Cairo, Egypt"
"Callahan, CA"
"Callahan, CA"
"Caldwell, KS"
"Calvary, GA"
"Calgary, Canada"
"Calgary, Canada"
"Calgary, Canada"
"Callahan County, TX"
"Calloway County, KY"
"Camaguey, Camaguey"
"Camden County, NJ"
"Camp Kwe, Japan"
"Camp Lejeune, NC"
"Camp Zama, Japan"
"Campobasso, Italy"
"Caryville, FL"
Canada
Canada
"Cananea, Sonora"
"Canberra, Australia"
"Canberra, Capital Territory"
"Cannes, France"
"Canosia Twp., MN"
"Canouan, Saint Vincent and the Grenadines"
"Cannelton, WV"
"Capetown, South Africa"
"Cap-Haitian, Haiti"
"Capistrano Beach, CA"
"Capljina, Bosnia and Herzegovina"
"Cason, TX"
"Caracas, Venezuela"
"Caracas, Venezuela"
"Caracas, Venezuela"
"Carlton, Australia"
"Laurel, FL"
"Carnduff, Canada"
"Carnduff, Canada"
"Carolina, WV"
"Carolina, WV"
"Carolina, Puerto Rico"
"Carroll, IA"
"Carrollton, MS"
"Catharpin, VA"
"Carlton, TX"
"Culver City, CA"
"Culver City, CA"
"Casablanca, Morocco"
"Castell, TX"
"Caserta, Italy"
"Castries, Saint Lucia"
"Catchings, MS"
"Cattaraugus Indian Reservation, NY"
"Cayenne, French Guiana"
"Cayenne, French Guiana"
"Cayey, NA"
"Cayey, NA"
"Cayey, NA"
"Cecil County, MD"
"Celje, Slovenia"
"Center, MO"
"Cesis, Latvia"
"Chalk Bluff, TX"
"Chambers County, TX"
"Chambly, Canada"
"Chandler, OK"
"Chaparra, Cuba"
"Charleroi, Belgium"
"Charleston, WV"
"Charleston, WV"
"Charleston, MO"
"Charleston, WV"
"Charleston, WV"
"Charleston, WV"
"Charlestown, NH"
"Charlottesville, IN"
"Chatham, VA"
"Chelsea, NY"
"Chelyan, West VA"
"Cherkasy, Ukraine"
"Cherry Valley, MA"
"Cherry Valley, MA"
"Chester County, SC"
"Manchester Township, NJ"
"Chesterfield, SC"
"Dewey, OK"
"Chicago, IL"
"Chicopee, MA"
"Chihuahua, Mexico"
"Chihuahua, Mexico"
"Wilton, AL"
"Chios, Greece"
"Chipley, FL"
"Cholet, France"
"Christchurch, New Zealand"
"Christchurch, New Zealand"
"Christian County, KY"
"Chrnomlj, Yugoslavia"
"Ciudad Juarez, Chihuahua"
"Ciudad Obregon, Sonora"
"Ciudad Obregon, Sonora"
"Clarendon, Jamaica"
"Clark AFB, Phillipines"
"Clarksburg, WV"
"Clarkedale, AR"
"Clarksdale, MS"
"Clarksville, MO"
"Claybanks Township, MI"
"Clear Creek, WV"
"Clearport, OH"
"Clemenceau, AZ"
"Clemons, IA"
"Clinton, TN"
"Clarksburg, MD"
CO
CO
"Ore City, TX"
"Ore City, TX"
"Ore City, TX"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Olney Springs, CO"
"Coolville, OH"
"Cochrane, Canada"
"Coeur D Alene, ID"
"Coeur D Alene, ID"
"Coeur D Alene, ID"
"Coeur D Alene, ID"
"Coeur D Alene, ID"
"Coffee County, TN"
"Cohasset, MA"
"Colbert County, AL"
"Colegrove, PA"
"Coleman County, TX"
"College Heights, AR"
"Collinstown, Ireland"
"Colon, Colon"
"Colon, Colon"
"Colon, Panama"
"Colon, Panama"
"Colonia Diaz, Mexico"
"Columbia City, IN"
"Columbia, VA"
"Columbia, VA"
"Columbus, WI"
"Comanche, OK"
"Conenaugh, PA"
"Cornell, MI"
"Cook County, IL"
"Cook County, IL"
"Copenhagen, Denmark"
"Copenhagen, Denmark"
"Coquitlam, Canada"
"Corinth, Greece"
"Corleto Perticara, Italy"
"Cormeilles-en-Parisis, France"
"Chester, MD"
"Cosumnes, CA"
"County Kerry, Ireland"
"Countyline, OK"
"County Mayo, Ireland"
"Cowley, WY"
"Crabapple, GA"
"Cranberry Twp, PA"
"Crawfordville, FL"
"Crawfordville, GA"
"Crawfordville, GA"
"Crenshaw, MS"
"Cristobal, Panama Canal Zone"
"Crow Wing County, MN"
"Crow Wing County, MN"
"Crozier, VA"
"Cucq-Trepied-Stella-Plage, France"
"Culpeper, VA"
"Curimeo, Mexico"
"Curimeo, Mexico"
"Curimeo, Mexico"
"Curitiba, Brazil"
"Curitiba, Brazil"
"Dakar, Senegal"
"Dakar, Senegal"
"Dakar, Senegal"
"Dakar, Senegal"
"Dakar, Senegal"
"Dakar, Senegal"
"Dallas County, TX"
"Dallas County, TX"
"Dallas, WI"
"Dammam, NA"
"Dammam, NA"
"Dana, NC"
"Danbury, NH"
"Dangriga, Belize"
"Danville, Georgia"
"Danville, KY"
"Dar es Salaam, United Republic of Tanzania"
"Yarnell, AZ"
"Deltona, FL"
"DE County, OK"
"Desoto, TX"
"Desoto, TX"
"Desoto, TX"
"DE, OH"
"DE, OH"
"Dennard, AR"
"De Berry, TX"
"Decatur Township, OH"
"Deerfield Beach, FL"
"Deering, AK"
"Defuniak Springs, FL"
"Defuniak Springs, FL"
"Defuniak Springs, FL"
"Defuniak Springs, FL"
"Defuniak Springs, FL"
"Defuniak Springs, FL"
"Defuniak Springs, FL"
"DeKalb County, GA"
"Dekalb, IL"
"Dekalb, IL"
"Dekalb, IL"
"Dekalb, IL"
"Dekalb, IL"
"Dekalb, IL"
"Dekalb, IL"
"De Kalb, MS"
"De Kalb, TX"
"De Lancey, PA"
"Deland, FL"
"Deland, FL"
"Deland, FL"
"Deland, FL"
"De Leon, TX"
"De Leon, TX"
"Delmenhorst, Germany"
"Denbo, PA"
"Den Haag, Netherlands"
"Den Helder, Netherlands"
"Dennison, OH"
"Fenton, IL"
"Dequincy, LA"
"Dequincy, LA"
"Deridder, LA"
"Deridder, LA"
"Deridder, LA"
"Deridder, LA"
"Deridder, LA"
"Desoto, TX"
"Desoto, TX"
"Desoto, TX"
"Desoto, TX"
"Desoto, TX"
"Desoto, TX"
"Desoto, TX"
"Desoto, TX"
"Wesson, MS"
"DeWalt, TX"
"De Witt, IA"
"De Witt, IA"
"Dexter, OR"
"Dhaharan, Saudi Arabia"
"Dhahran, Eastern Province"
"Diboll, TX"
"Didam, Netherlands"
"Dnepropetrovsk, Ukraine"
"Dnepropetrovsk, Ukraine"
"Doboj, Bosnia and Herzegovina"
"Donawitz, Austria"
"Donetsk, Ukraine"
"Dorking, England"
"Dortmund, Germany"
"Douala, Cameroon"
"Douglassville, TX"
"Dover, England"
"Doylestown, OH"
"Dreux, France"
"Diggs, VA"
"Drnis, Croatia"
"Verden, OK"
"Du Bois, IL"
"Dublin, Ireland"
"Dublin, Ireland"
"Dublin, Ireland"
"Dubrovnik, Croatia"
"Dundee, Dundee"
"Dundee, Scotland"
"Dunn County, WI"
"Duren, West Germany"
"Durham, PA"
"Dusseldorf, Germany"
"Duvall, WA"
"East Bontang, NA"
"East Chicago, IN"
"East Chicago, IN"
"Lewisburg, PA"
"East Mc Keesport, PA"
"East Meadow, NY"
"East Port Chester, CT"
"Riverton, NJ"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East Saint Louis, IL"
"East St. Louis, MO"
"East York, ON"
"Eau Claire, WI"
"Ebbvale, MD"
"Eckley, CO"
"Ector County, TX"
"Edea, Cameroon"
"Red Hill, PA"
"Red Hill, PA"
"Edgecombe County, NC"
"Edmonton, Canada"
"Edmonton, Canada"
"Edna Gas, WV"
"Eight Mile, AL"
"Eindhoven, Netherlands"
"El Masnou, Spain"
"Elmaton, TX"
"Elgin, TX"
"El Rosario, Mexico"
"El Sauz, Chihuahua"
"El Sauz, Chihuahua"
"Eleuthra, Bahamas"
"Elk River, ID"
"Ellsworth Air Force Base, SD"
"Ellsworth Air Force Base, SD"
"Ellwood City, PA"
"Elysburg, PA"
"Greenville, PA"
"Emeigh, PA"
"Commerce Township, MI"
"Enugu, Nigeria"
"Erath County, TX"
"Escatawpa, MS"
"Eschwege, Germany"
"Eskisehir, Turkey"
"Essendon, Australia"
"Eton, GA"
"Ettrick, WI"
"Ettrick, WI"
"Eufaula, AL"
"Evensville, TN"
"Everson, PA"
"Evergreen, LA"
"Exeter, England"
"Fairbanks, LA"
"Fairfax County, VA"
"Fairfield, OH"
"Fairmount, ND"
"Fajardo, PR"
"Fajardo, Puerto Rico"
"Fajardo, Puerto Rico"
"Falls City, TX"
"Farmington, MI"
"Farnham, United Kingdom"
"Carr, CO"
"Fayetteville, NC"
"Fabius, NY"
"Fabius, NY"
"Fayette County, KY"
"Fayette, MS"
"Fayetteville, WV"
"Ferda, AR"
"Fetsund, Norway"
"Fillmore County, NE"
"Fisk, WI"
FL
FL
"FL, NA"
"Flat, OH"
"Flathead Indian Reservation, MT"
"Flinthill, MO"
"Florence, MA"
"Florence, MA"
"Florissant, MO"
"Floyd County, GA"
"Floyd County, GA"
"Fluvanna County, VA"
"Folkston, GA"
"Fond Du Lac, WI"
"Fond Du Lac, WI"
"Fond Du Lac, WI"
"Fond Du Lac, WI"
"Fond Du Lac, WI"
"Fond Du Lac, WI"
"Fond Du Lac, WI"
"Fond Du Lac, WI"
"Ferndale, PA"
"Ferndale, WA"
"Fornfelt, MO"
"Forest City, PA"
"South Bend, TX"
"Fort Clayton, Canal Zone"
"Fort Lauderdale, FL"
"Lawton, OK"
"Fort Meade, SD"
"Fort Ord, CA"
"Fort Ord, CA"
"Fort Ord, CA"
"Fort Ord, CA"
"Fort Ord, CA"
"Fort Ord, CA"
"Fort Ord, CA"
"Fort Ord, CA"
"Fort WA, MD"
"Fort WA, MD"
"Fort WA, MD"
"Fort WA, MD"
"Fort WA, MD"
"Fort Walton Beach, FL"
"Fort William, Scotland"
"Fort Worth, TX"
"Fort Worth, TX"
"Fort Monroe, VA"
"Goshen, AL"
"Fostoria, OH"
"Fo'ui, Tonga"
"Fountain Valley, CA"
"Fox Island, WA"
"Farmington, WA"
"Frankfort, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Germany"
"Frankfurt, Hesse"
"Frankfurt, Hesse"
"Frankfurt, Hesse"
"Frankfurt, Hesse"
"Franklin, OH"
"Feeding Hills, MA"
"Freeport, Bahamas"
"Freeport, PA"
"Freetown, Sierra Leone"
"Freiburg, Germany"
"Fremont County, IA"
"Fremont, OH"
"Friedrichshafen, Germany"
"Forney, TX"
"Fort Lauderdale, FL"
"Fort White, FL"
"Fulton, KY"
"Fulton County, IN"
"Furstenfeldbruck, Germany"
GA
"Galveston County, TX"
"Galway, Galway"
"Gardena, CA"
"Gardena, CA"
"Gbanga, Liberia"
"Geelong, Australia"
"Geevagh, Ireland"
"Geneva, Switzerland"
"Genoa, Canada"
"Gent, Belgium"
"Georgetown, SC"
"Georgetown, GA"
"Georgetown, GA"
"Georgetown, OH"
Georgia
Georgia
Georgia
Georgia
Georgia
Georgia
Germany
Ghana
"Giessen, West Germany"
"Gilmer County, WV"
"Gisborne, New Zealand"
"Glade Spring, VA"
"Glasgow, Scotland"
"Glasgow, Scotland"
"Flat Rock, OH"
"Glenbush, Canada"
"Glennville, CA"
"Gogrial, South Sudan"
"Golden Valley, ND"
"Good Shepard, TX"
"Goodwins Mills, ME"
"Goose Creek, SC"
"Gore Bay, ON"
"Goritza, Italy"
"Gothenburg, Sweden"
"Gothenburg, Sweden"
"Gouverneur, NY"
"Gonvick, MN"
"Grand View, WI"
"Granite City, IL"
"Grant County, IN"
"Grantham, NH"
"Gray Horse, OK"
"Grayson, GA"
"Grayslake, IL"
"Great Falls, MT"
"Great Lakes Naval Base, IL"
"Beech Bottom, WV"
"Green County, WI"
"Greene County, AL"
"Green City, MO"
"Greenfield Park, NY"
"Greenock, Scotland"
"Greenock, Scotland"
"Greensboro, PA"
"Greenville, VA"
"Greenville, VA"
"Greenwald, MN"
"Grimes County, TX"
"Grovedale, Victoria"
"Grovedale, Victoria"
"Groveland, MA"
"Guadalajara, Jalisco"
"Guadalajara, Mexico"
"Guadalajara, Mexico"
"Guanajuato, Mexico"
"Guanajuato, Mexico"
"Guatemala City, Guatemala"
"Guatemala City, Guatemala"
"Guilford County, NC"
"Gunzburg, Germany"
"Haarlem, Netherlands"
"Habersham County, GA"
"Hagerman, NM"
"Hai'api, Tonga"
"Halifax County, VA"
"Halifax, Canada"
"Halifax, Canada"
"Halifax, Canada"
"Hall County, TX"
"Walker Valley, NY"
"Harleton, TX"
"Hamburg, Germany"
"Hamilton, Bermuda"
"Hamilton, Canada"
"Hamilton, Canada"
"Hamilton, Canada"
"Hamilton, Canada"
"Hampton, MN"
"Hampstead, NC"
"Hancock Co., OH"
"Hania, Greece"
"Hawley, TX"
"Hanover County, VA"
"Happy Valley, Australia"
"Harare, Zimbabwe"
"HarbManchuria, China"
"Hardin County, KY"
"Salem, NY"
"Salem, NY"
"Salem, NY"
"Salem, NY"
"Paris, TX"
"Hartford, AL"
"Hartsville, TN"
"Hardwick, MA"
"Hassfurt, Germany"
"Hastings, Australia"
"Hastings On Hudson, NY"
"Havana, Cuba"
"Havana, Cuba"
"Havana, Cuba"
"Havana, Cuba"
"Havana, Cuba"
"Havre De Grace, MD"
"Hawkins County, TN"
"Hawthorne, WI"
"Hazlehurst, MS"
"Hazlehurst, MS"
"Hazleton, PA"
"He Shan, China"
"Heacham, United Kingdom"
"Hebei, China"
"Hebron, IN"
"Heibuehl, Germany"
"Heidelberg, Baden-Wurttemberg"
"Heidelberg, Germany"
"Heidelberg, Germany"
"Heidelberg, Germany"
"Heidelberg, Germany"
"Heidelberg, Germany"
"Heidelberg, Germany"
"Heidelburg, Germany"
"Helsinki, Finland"
"Henan, China"
"Henderson, NC"
"Hennepin County, MN"
"Henry County, IN"
"Herceg Novi, Montenegro"
"Herman, MN"
"Hermosillo, Sonora"
HI
HI
"Hico, LA"
"High Shoals Township, NC"
"Highland Falls, NY"
"Hill City, MN"
"Hillsboro, WI"
"Hillside, NJ"
"Hinds County, MS"
"Hobucken, NC"
"Honey Grove, TX"
"Hollywood, FL"
"Holon, Israel"
"Holopaw, FL"
"Hood County, TX"
"Hoolehua, HI"
"Hope Forest, Australia"
"Roseland, NJ"
"Hopewell, VA"
"Horsham, Australia"
"Howard County, TX"
"Howkan, AK"
"Hull, Canada"
Hungary
"Hunt County, TX"
"Hunterton County, NJ"
"Huntington, WV"
"Huntington, WV"
"Huntington, WV"
"Huntington, WV"
"Huntington, WV"
"Huntington, WV"
IA
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa City, IA"
"Iowa Falls, IA"
"Iowa Falls, IA"
"Iowa Falls, IA"
"IA, LA"
"Iao Valley, HI"
"Ibadan, Nigeria"
"Ibadan, Nigeria"
ID
"Idaho Falls, ID"
"Idaho Falls, ID"
"Idaho Falls, ID"
"Ikaris, Greece"
IL
IL
IL
IL
IL
IL
IL
IL
IL
IL
IN
IN
IN
IN
"IN County, PA"
"IN, PA"
"IN, PA"
"Indian Harbor, IN"
"Ingomar, PA"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"INpolis, IN"
"Inverness, FL"
"Inverness, FL"
"Irabo, Congo"
"Istanbul, Turkey"
"Istanbul, Turkey"
"Istanbul, Turkey"
"Istanbul, Turkey"
"Istanbul, Turkey"
"Ixelles, Belgium"
"Izhevsk, Russia"
"Jackson County, IN"
"Jackson County, MO"
"Jackson County, TX"
"Jacksboro, TX"
Jamaica
"Jasper, TN"
"Janesville, IA"
"Jeannette, PA"
"Jeddo, PA"
"Jefferson City, TN"
"Jefferson County, KY"
"Jefferson County, KY"
"Jefferson City, MO"
"Jendouba, Tunisia"
"Jenkins Twp., PA"
"Jeffrey, WV"
"Johannesburg, South Africa"
"Johnsburg, NY"
"Johnson County, KS"
"Johnstown, PA"
"Joliet, IL"
"Joinville, Brazil"
"James Creek, PA"
"Juba, South Sudan"
"Juiz de Forz, Brazil"
"Kabul, NA"
"Kadena AFB, Okinawa"
"Kaduna, Nigeria"
"Kagawa, Japan"
"Kahuku, HI"
"Kailua Kona, HI"
"Kamloops, Canada"
"Kampala, Uganda"
"Kampala, Uganda"
"Kaneohe, HI"
"Kano, Nigeria"
"Kaohsiung, Taiwan"
"Kapuskasing, ON"
"Karapyshi, Ukraine"
"Karski-Nuia, Estonia"
"Kailua, HI"
"Kaunas, Lithuania"
"Kaunas, Lithuania"
"Kaunas, Lithuania"
"Kaunas, Lithuania"
"Kaunas, Lithuania"
"Kaunas, Lithuania"
"Kaunas, Lithuania"
"Kayes, Mali"
"Taylor, PA"
"Kearny, NJ"
"Kebemer, Senegal"
"Wheeler, MI"
"Kelowna, BC"
"Kelowna, BC"
"Kelowna, BC"
"Kelowna, Canada"
"Kernersville, NC"
"Kendall, NY"
"Kenosha County, WI"
"Kern County, CA"
"Kern County, CA"
"Khedive, PA"
"Khedive, PA"
"Kiev, Ukraine"
"Kiev, Ukraine"
"Kiev, Ukraine"
"Killeen, TX"
"Kingston, Canada"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Jamaica"
"Kingston, Kingston"
"Kinna, Sweden"
